"analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_outcome_washout","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_min_cell_count","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","database_name"
35,434669,13249604,NA,2018-10-01,2018-10-31,36275.4387405886,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,427923,12745264,NA,2018-11-01,2018-11-30,34894.6310746064,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,427443,13159726,NA,2018-12-01,2018-12-31,36029.3661875428,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,422165,12981704,NA,2019-01-01,2019-01-31,35541.9685147159,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,422252,11708906,NA,2019-02-01,2019-02-28,32057.2375085558,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,425024,13029454,NA,2019-03-01,2019-03-31,35672.7008898015,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,424983,12640855,NA,2019-04-01,2019-04-30,34608.7748117728,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,425541,12977549,NA,2019-05-01,2019-05-31,35530.5927446954,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,421168,12545592,NA,2019-06-01,2019-06-30,34347.9589322382,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,421001,12864741,NA,2019-07-01,2019-07-31,35221.7412731006,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,413916,12699255,NA,2019-08-01,2019-08-31,34768.6652977413,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,412458,12252932,NA,2019-09-01,2019-09-30,33546.6995208761,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,410530,12541640,NA,2019-10-01,2019-10-31,34337.1389459275,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,401628,11938464,NA,2019-11-01,2019-11-30,32685.7330595483,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,395902,12143306,NA,2019-12-01,2019-12-31,33246.559890486,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,387839,11870827,NA,2020-01-01,2020-01-31,32500.553045859,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,385741,11070406,NA,2020-02-01,2020-02-29,30309.1197809719,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,385441,11802436,NA,2020-03-01,2020-03-31,32313.3086926762,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,385776,11477028,NA,2020-04-01,2020-04-30,31422.3901437372,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
35,388566,11609286,NA,2020-05-01,2020-05-31,31784.4928131417,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,981628,30054962,NA,2017-01-01,2017-01-31,82286.0013689254,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,974697,26925411,NA,2017-02-01,2017-02-28,73717.7577002053,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,967543,29704511,NA,2017-03-01,2017-03-31,81326.5188227242,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,966239,28787926,NA,2017-04-01,2017-04-30,78817.0458590007,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,968368,29595484,NA,2017-05-01,2017-05-31,81028.0191649555,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,952210,28270425,NA,2017-06-01,2017-06-30,77400.205338809,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,944624,29067875,NA,2017-07-01,2017-07-31,79583.5044490075,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,945073,28845911,NA,2017-08-01,2017-08-31,78975.8001368925,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,935706,27767558,NA,2017-09-01,2017-09-30,76023.4305270363,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,928310,28567562,NA,2017-10-01,2017-10-31,78213.7221081451,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,925439,27453788,NA,2017-11-01,2017-11-30,75164.3750855578,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,915924,28068685,NA,2017-12-01,2017-12-31,76847.871321013,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,902636,27777224,NA,2018-01-01,2018-01-31,76049.8945927447,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,901705,25064378,NA,2018-02-01,2018-02-28,68622.5270362765,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,901166,27692096,NA,2018-03-01,2018-03-31,75816.8268309377,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,902038,26870030,NA,2018-04-01,2018-04-30,73566.1327857632,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,903107,27722346,NA,2018-05-01,2018-05-31,75899.6468172485,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,892930,26492604,NA,2018-06-01,2018-06-30,72532.7967145791,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,881807,27084915,NA,2018-07-01,2018-07-31,74154.4558521561,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,877911,26926011,NA,2018-08-01,2018-08-31,73719.4004106776,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,870945,25947002,NA,2018-09-01,2018-09-30,71039.0198494182,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,869414,26520387,NA,2018-10-01,2018-10-31,72608.8624229979,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,856420,25521046,NA,2018-11-01,2018-11-30,69872.8158795346,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,855636,26355361,NA,2018-12-01,2018-12-31,72157.0458590007,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,845797,26029241,NA,2019-01-01,2019-01-31,71264.1779603012,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,846144,23475881,NA,2019-02-01,2019-02-28,64273.4592744695,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,850925,26111822,NA,2019-03-01,2019-03-31,71490.2724161533,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,850402,25316724,NA,2019-04-01,2019-04-30,69313.4127310062,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,851353,25981820,NA,2019-05-01,2019-05-31,71134.3463381246,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,842708,25113034,NA,2019-06-01,2019-06-30,68755.7399041752,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,841938,25753997,NA,2019-07-01,2019-07-31,70510.6009582478,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,827998,25428305,NA,2019-08-01,2019-08-31,69618.9048596851,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,825487,24541567,NA,2019-09-01,2019-09-30,67191.1485284052,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,822130,25133785,NA,2019-10-01,2019-10-31,68812.553045859,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,804639,23935280,NA,2019-11-01,2019-11-30,65531.2251882272,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,794017,24365051,NA,2019-12-01,2019-12-31,66707.8740588638,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,778663,23847146,NA,2020-01-01,2020-01-31,65289.9274469541,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,774528,22245197,NA,2020-02-01,2020-02-29,60904.0301163587,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,773177,23699775,NA,2020-03-01,2020-03-31,64886.4476386037,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,773710,23029502,NA,2020-04-01,2020-04-30,63051.3401779603,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
37,779132,23287615,NA,2020-05-01,2020-05-31,63758.0150581793,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3794605,116392168,148,2017-01-01,2017-01-31,318664.388774812,46.4438466340794,39.2628800460661,54.5580371169564,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3768519,104282052,118,2017-02-01,2017-02-28,285508.698151951,41.3297390810837,34.2097174525678,49.4946478473504,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3734971,114948969,136,2017-03-01,2017-03-31,314713.125256673,43.2139587089294,36.2566585675452,51.1172753152679,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3724945,111211894,116,2017-04-01,2017-04-30,304481.571526352,38.0975437753088,31.4807375766312,45.6943747960969,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3730745,114179415,139,2017-05-01,2017-05-31,312606.201232033,44.464888876861,37.3804458257803,52.5014406809982,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3665643,108986862,159,2017-06-01,2017-06-30,298389.765913758,53.2860098311666,45.3253274349056,62.2423994245603,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3634463,112089475,133,2017-07-01,2017-07-31,306884.257357974,43.3388148173591,36.2866839807516,51.3613944182018,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3636395,111207717,145,2017-08-01,2017-08-31,304470.135523614,47.6237184151528,40.1878007167317,56.0366316107704,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3600433,107102862,136,2017-09-01,2017-09-30,293231.655030801,46.3797129903027,38.9127371939354,54.8620082213974,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3576478,110283788,138,2017-10-01,2017-10-31,301940.55578371,45.7043604632079,38.3972637849678,53.9972947259546,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3566292,105927988,163,2017-11-01,2017-11-30,290015.02532512,56.203984540894,47.9068425966148,65.5252640250263,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3524963,108216852,125,2017-12-01,2017-12-31,296281.593429158,42.1895935394609,35.1182460807774,50.2669960773458,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3506548,108116978,139,2018-01-01,2018-01-31,296008.153319644,46.9581659968335,39.4764773838461,55.4453509014429,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3503605,97574529,122,2018-02-01,2018-02-28,267144.501026694,45.6681681753237,37.9246535010512,54.5278563817832,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3497867,107775990,140,2018-03-01,2018-03-31,295074.579055441,47.4456323713658,39.9121373349896,55.9877068806156,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3498089,104426232,137,2018-04-01,2018-04-30,285903.441478439,47.918275936644,40.230552608606,56.6472386098531,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3501690,107709058,160,2018-05-01,2018-05-31,294891.329226557,54.2572751866422,46.1758245465676,63.3461651504381,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3467088,103049596,134,2018-06-01,2018-06-30,282134.417522245,47.4950915867734,39.7942420164441,56.2514116763677,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3424881,105441088,135,2018-07-01,2018-07-31,288681.965776865,46.7642651790543,39.2087885825715,55.3511675225673,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3411083,104901887,134,2018-08-01,2018-08-31,287205.713894593,46.65645337724,39.0915805253417,55.2581599192717,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3388936,101125574,126,2018-09-01,2018-09-30,276866.732375086,45.5092596062792,37.9104286064142,54.1845715014979,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3381490,103377898,150,2018-10-01,2018-10-31,283033.259411362,52.9973050912682,44.8555627579888,62.1895696863139,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3334212,99565777,151,2018-11-01,2018-11-30,272596.240930869,55.3932803637941,46.9104912174583,64.9667187638117,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3332986,102844347,103,2018-12-01,2018-12-31,281572.476386037,36.5802799059048,29.8580100668488,44.3642280134543,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3335726,102887131,159,2019-01-01,2019-01-31,281689.612594114,56.4451058509932,48.0124691809403,65.9324808720094,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3338649,92881001,126,2019-02-01,2019-02-28,254294.321697468,49.5488845991227,41.2755441062663,58.9942597090767,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3347841,103054962,133,2019-03-01,2019-03-31,282149.108829569,47.1381960239818,39.467826468107,55.8640906160751,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3341939,99741623,140,2019-04-01,2019-04-30,273077.681040383,51.2674633337378,43.1271317321001,60.4976172975264,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3344442,102090606,156,2019-05-01,2019-05-31,279508.845995893,55.8121870684165,47.3976137858072,65.2899872942793,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3306508,98677394,136,2019-06-01,2019-06-30,270163.980835044,50.3397971778622,42.2352613175449,59.546344480674,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3299031,101163810,146,2019-07-01,2019-07-31,276971.416837782,52.7130205950132,44.5094890723213,61.9904490978162,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3241813,99806233,129,2019-08-01,2019-08-31,273254.57357974,47.2087249300352,39.4140992082454,56.0936984873198,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3231809,96288235,120,2019-09-01,2019-09-30,263622.819986311,45.5195798323648,37.7402554267135,54.4302596326082,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3218603,98598414,133,2019-10-01,2019-10-31,269947.745379877,49.2687945264515,41.2517320703897,58.3890906764907,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3149303,93891557,126,2019-11-01,2019-11-30,257061.073237509,49.0155893356844,40.8312949098252,58.3593037554273,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3111728,95675794,125,2019-12-01,2019-12-31,261946.047912389,47.7197503059133,39.7214998667591,56.855928208829,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3102681,95209596,121,2020-01-01,2020-01-31,260669.667351129,46.4189029853671,38.5171748531433,55.464665805048,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3083954,88781190,108,2020-02-01,2020-02-29,243069.650924025,44.4317090140378,36.4481921013148,53.6441755663915,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3073372,94480981,126,2020-03-01,2020-03-31,258674.828199863,48.7098032989306,40.5765669749943,57.995226521124,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3064434,91389324,101,2020-04-01,2020-04-30,250210.332648871,40.3660388165252,32.8788015755073,49.0483963658103,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
39,3075079,92255293,84,2020-05-01,2020-05-31,252581.226557153,33.2566284299807,26.5267892840109,41.173968939594,"FALSE","FALSE",3,NA,0,TRUE,"months",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,414742,12699391,NA,2017-01-01,2017-01-31,34769.0376454483,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,413418,11424329,NA,2017-02-01,2017-02-28,31278.1081451061,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,411806,12659731,NA,2017-03-01,2017-03-31,34660.4544832307,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,412794,12309150,NA,2017-04-01,2017-04-30,33700.6160164271,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,415222,12689652,NA,2017-05-01,2017-05-31,34742.3737166324,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,409216,12158526,NA,2017-06-01,2017-06-30,33288.2299794661,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,407445,12549486,NA,2017-07-01,2017-07-31,34358.6201232033,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,409385,12503073,NA,2017-08-01,2017-08-31,34231.5482546201,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
41,406588,12068883,NA,2017-09-01,2017-09-30,33042.8008213552,NA,NA,NA,"FALSE","TRUE",3,NA,0,TRUE,"months",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
